Date,Open,High,Low,Close,Adj Close,Volume
2013-09-30,538.000000,538.000000,534.489990,534.890015,534.890015,297000
2013-10-01,534.090027,536.010010,524.859985,530.349976,530.349976,352700
2013-10-02,534.260010,534.830017,531.789978,532.020020,532.020020,288900
2013-10-04,531.679993,532.940002,527.880005,532.010010,532.010010,287100
2013-10-07,533.789978,534.559998,528.429993,528.440002,528.440002,300700
2013-10-08,527.510010,528.830017,525.070007,528.830017,528.830017,315900
2013-10-10,528.500000,531.450012,528.500000,529.039978,529.039978,304400
2013-10-11,534.330017,534.710022,532.299988,532.599976,532.599976,318000
2013-10-14,534.580017,534.669983,531.500000,531.659973,531.659973,352100
2013-10-15,534.280029,535.320007,532.500000,533.119995,533.119995,363000
2013-10-16,534.900024,535.489990,524.549988,525.679993,525.679993,411600
2013-10-17,530.090027,530.150024,519.929993,521.520020,521.520020,347500
2013-10-18,522.510010,525.690002,521.599976,525.690002,525.690002,294300
2013-10-21,527.969971,529.390015,526.710022,529.340027,529.340027,286300
2013-10-22,530.260010,531.900024,529.400024,531.890015,531.890015,310900
2013-10-23,533.989990,533.989990,525.369995,525.380005,525.380005,339000
2013-10-24,526.210022,531.039978,524.359985,531.030029,531.030029,323100
2013-10-25,533.429993,534.280029,531.799988,534.020020,534.020020,333900
2013-10-28,536.380005,536.770020,533.960022,534.979980,534.979980,332000
2013-10-29,535.900024,536.190002,533.469971,533.909973,533.909973,328200
2013-10-30,535.979980,538.080017,535.000000,537.679993,537.679993,347700
2013-10-31,537.710022,537.710022,532.440002,532.440002,532.440002,313100
2013-11-01,533.900024,534.869995,533.409973,534.739990,534.739990,366500
2013-11-04,536.210022,536.460022,533.630005,533.640015,533.640015,310700
2013-11-05,535.000000,535.219971,528.239990,528.729980,528.729980,326600
2013-11-06,528.750000,529.890015,525.890015,525.989990,525.989990,319400
2013-11-07,527.909973,527.909973,520.210022,520.650024,520.650024,344500
2013-11-08,517.020020,521.059998,515.609985,515.739990,515.739990,311400
2013-11-11,517.369995,517.919983,502.440002,502.940002,502.940002,364300
2013-11-12,504.130005,510.730011,504.130005,510.730011,510.730011,288500
2013-11-13,511.619995,512.830017,504.920013,505.600006,505.600006,298300
2013-11-14,509.350006,511.890015,506.850006,511.750000,511.750000,275800
2013-11-15,514.070007,514.669983,512.000000,512.739990,512.739990,313000
2013-11-18,515.219971,515.219971,508.980011,509.540009,509.540009,290400
2013-11-19,509.269989,510.670013,504.049988,505.500000,505.500000,300500
2013-11-20,506.149994,507.089996,504.029999,504.160004,504.160004,237700
2013-11-21,504.869995,504.890015,499.989990,501.049988,501.049988,244900
2013-11-22,503.890015,504.859985,502.890015,504.059998,504.059998,266000
2013-11-25,505.779999,508.309998,505.679993,507.760010,507.760010,214700
2013-11-26,509.040009,510.570007,507.149994,510.540009,510.540009,259400
2013-11-27,511.880005,513.640015,510.250000,511.649994,511.649994,286800
2013-11-28,514.409973,515.750000,513.820007,515.520020,515.520020,299600
2013-11-29,517.609985,518.190002,514.549988,517.059998,517.059998,280400
2013-12-02,518.090027,518.340027,512.690002,512.690002,512.690002,287200
2013-12-03,512.219971,513.130005,507.359985,508.160004,508.160004,321200
2013-12-04,507.529999,510.390015,504.540009,506.279999,506.279999,301700
2013-12-05,507.320007,508.299988,504.700012,506.320007,506.320007,247200
2013-12-06,506.239990,508.119995,506.200012,506.320007,506.320007,294700
2013-12-09,508.890015,509.529999,502.220001,502.230011,502.230011,263200
2013-12-10,502.890015,503.410004,495.820007,497.720001,497.720001,304600
2013-12-11,497.269989,500.640015,494.390015,494.779999,494.779999,286300
2013-12-12,492.309998,496.000000,492.290009,495.640015,495.640015,283500
2013-12-13,495.980011,496.179993,491.070007,494.359985,494.359985,269000
2013-12-16,495.750000,496.160004,488.190002,488.190002,488.190002,276800
2013-12-17,490.890015,491.600006,486.149994,486.149994,486.149994,282700
2013-12-18,486.829987,489.260010,483.809998,485.649994,485.649994,291900
2013-12-19,489.829987,490.220001,483.320007,484.170013,484.170013,275600
2013-12-20,484.769989,488.410004,483.839996,488.410004,488.410004,265900
2013-12-23,490.320007,490.959991,489.399994,489.630005,489.630005,254500
2013-12-24,491.529999,491.869995,490.100006,491.079987,491.079987,268000
2013-12-26,492.929993,493.010010,488.859985,488.869995,488.869995,276900
2013-12-27,490.019989,496.799988,489.529999,496.769989,496.769989,262300
2013-12-30,498.410004,500.049988,497.540009,499.989990,499.989990,234600
2014-01-02,502.410004,502.869995,496.059998,496.279999,496.279999,264300
2014-01-03,496.670013,499.329987,493.790009,499.329987,499.329987,295100
2014-01-06,500.859985,501.290009,498.730011,500.619995,500.619995,288700
2014-01-07,500.420013,505.019989,500.420013,504.859985,504.859985,332500
2014-01-08,507.549988,510.600006,506.410004,509.779999,509.779999,368800
2014-01-09,511.000000,512.299988,510.540009,511.600006,511.600006,364000
2014-01-10,513.679993,513.890015,507.109985,510.190002,510.190002,399600
2014-01-13,511.589996,513.760010,511.589996,512.919983,512.919983,375900
2014-01-14,511.480011,514.750000,511.410004,512.270020,512.270020,410700
2014-01-15,515.559998,516.280029,514.119995,515.969971,515.969971,414500
2014-01-16,518.500000,518.929993,517.380005,517.830017,517.830017,404500
2014-01-17,519.000000,519.150024,515.440002,518.099976,518.099976,389400
2014-01-20,519.380005,520.549988,516.919983,519.989990,519.989990,357600
2014-01-21,521.260010,521.489990,519.659973,520.989990,520.989990,426400
2014-01-22,522.609985,523.479980,521.289978,523.070007,523.070007,428600
2014-01-23,524.909973,526.820007,522.719971,522.719971,522.719971,447500
2014-01-24,522.250000,524.000000,516.190002,520.309998,520.309998,356100
2014-01-27,509.119995,511.380005,507.480011,507.510010,507.510010,517000
2014-01-28,508.579987,509.709991,502.839996,509.290009,509.290009,453600
2014-01-29,512.130005,515.250000,512.130005,515.200012,515.200012,389500
2014-02-03,513.030029,515.450012,511.190002,513.619995,513.619995,421800
2014-02-04,506.640015,507.970001,505.119995,507.559998,507.559998,451900
2014-02-05,511.119995,511.890015,505.619995,505.619995,505.619995,448600
2014-02-06,507.519989,510.649994,507.519989,509.869995,509.869995,570200
2014-02-07,513.840027,514.869995,512.719971,514.450012,514.450012,317500
2014-02-10,517.450012,518.479980,516.630005,518.469971,518.469971,309000
2014-02-11,520.119995,520.510010,517.679993,518.900024,518.900024,334400
2014-02-12,522.280029,522.280029,519.960022,520.640015,520.640015,363300
2014-02-13,521.789978,522.469971,520.260010,521.820007,521.820007,335900
2014-02-14,523.900024,524.710022,522.349976,522.580017,522.580017,304300
2014-02-17,524.250000,524.369995,521.049988,522.000000,522.000000,313000
2014-02-18,523.789978,525.630005,523.169983,525.419983,525.419983,317000
2014-02-19,527.330017,529.909973,526.119995,529.869995,529.869995,302700
2014-02-20,530.280029,530.349976,525.679993,525.690002,525.690002,319000
2014-02-21,528.479980,528.799988,527.150024,528.510010,528.510010,281100
2014-02-24,530.380005,530.979980,526.340027,526.340027,526.340027,300700
2014-02-25,529.280029,529.369995,527.650024,528.609985,528.609985,300500
2014-02-26,529.590027,529.789978,528.010010,529.229980,529.229980,350400
2014-02-27,530.500000,531.150024,528.020020,528.369995,528.369995,342000
2014-02-28,529.859985,529.969971,527.510010,528.960022,528.960022,318000
2014-03-03,529.229980,530.619995,526.270020,529.859985,529.859985,310000
2014-03-04,528.179993,532.559998,528.000000,531.539978,531.539978,288100
2014-03-05,535.739990,536.989990,534.590027,536.770020,536.770020,309500
2014-03-06,538.289978,540.400024,537.979980,540.330017,540.330017,333600
2014-03-07,542.539978,544.080017,542.539978,543.760010,543.760010,330800
2014-03-10,545.630005,545.739990,541.849976,542.190002,542.190002,314700
2014-03-11,544.849976,547.690002,544.849976,547.679993,547.679993,332100
2014-03-12,548.119995,548.190002,538.789978,539.299988,539.299988,421100
2014-03-13,542.200012,547.520020,539.799988,547.510010,547.510010,446400
2014-03-14,542.869995,546.510010,542.419983,544.270020,544.270020,406000
2014-03-17,545.359985,546.309998,535.539978,535.820007,535.820007,373700
2014-03-18,540.030029,541.429993,539.119995,541.150024,541.150024,381900
2014-03-19,544.549988,545.169983,539.880005,542.250000,542.250000,364100
2014-03-20,541.400024,542.289978,539.150024,541.789978,541.789978,369100
2014-03-21,545.210022,547.179993,544.539978,546.809998,546.809998,398500
2014-03-24,549.349976,549.429993,545.580017,545.599976,545.599976,372700
2014-03-25,545.789978,545.789978,538.409973,539.049988,539.049988,377400
2014-03-26,541.650024,544.130005,540.940002,544.130005,544.130005,376300
2014-03-27,544.320007,544.619995,540.010010,541.460022,541.460022,315800
2014-03-28,542.349976,544.450012,542.340027,544.099976,544.099976,301100
2014-03-31,546.570007,547.030029,538.780029,541.580017,541.580017,287600
2014-04-01,544.510010,549.080017,544.059998,549.080017,549.080017,330300
2014-04-02,552.239990,557.780029,552.239990,557.650024,557.650024,429500
2014-04-03,560.200012,560.849976,556.690002,557.010010,557.010010,428900
2014-04-04,559.140015,560.520020,558.049988,560.440002,560.440002,382400
2014-04-07,557.580017,559.099976,553.669983,554.229980,554.229980,384300
2014-04-08,553.469971,555.020020,549.890015,554.070007,554.070007,373000
2014-04-09,556.729980,556.750000,552.169983,552.219971,552.219971,415100
2014-04-10,556.239990,556.450012,554.500000,555.099976,555.099976,385800
2014-04-11,548.500000,555.880005,548.440002,555.869995,555.869995,302400
2014-04-14,557.349976,562.049988,557.320007,562.039978,562.039978,282000
2014-04-15,565.130005,565.179993,562.010010,562.109985,562.109985,361900
2014-04-16,564.450012,566.250000,562.809998,565.960022,565.960022,385300
2014-04-17,568.799988,569.030029,565.750000,565.750000,565.750000,386300
2014-04-18,568.000000,571.609985,567.770020,571.229980,571.229980,350600
2014-04-21,573.049988,573.059998,569.280029,569.280029,569.280029,339200
2014-04-22,570.760010,571.159973,569.380005,570.979980,570.979980,335400
2014-04-23,573.679993,573.880005,565.469971,565.469971,565.469971,371000
2014-04-24,567.729980,567.929993,555.070007,561.119995,561.119995,401600
2014-04-25,561.940002,562.299988,555.500000,556.479980,556.479980,314100
2014-04-28,555.679993,558.559998,555.679993,556.960022,556.960022,282600
2014-04-29,559.869995,560.549988,555.809998,556.969971,556.969971,337000
2014-04-30,560.039978,561.729980,559.080017,559.340027,559.340027,310000
2014-05-02,561.679993,562.059998,558.080017,558.659973,558.659973,291600
2014-05-07,559.090027,559.150024,550.340027,550.349976,550.349976,289200
2014-05-08,552.000000,552.280029,543.809998,546.890015,546.890015,324800
2014-05-09,548.940002,550.390015,547.299988,550.190002,550.190002,291400
2014-05-12,551.849976,551.989990,550.520020,551.400024,551.400024,345000
2014-05-13,554.450012,557.440002,554.409973,557.159973,557.159973,335000
2014-05-14,559.150024,560.349976,557.849976,560.299988,560.299988,366400
2014-05-15,561.690002,562.770020,560.619995,561.750000,561.750000,433200
2014-05-16,561.500000,561.539978,556.619995,557.590027,557.590027,393200
2014-05-19,559.570007,559.619995,546.239990,546.809998,546.809998,387900
2014-05-20,548.090027,548.729980,538.650024,542.960022,542.960022,406800
2014-05-21,542.880005,547.049988,542.719971,545.590027,545.590027,282100
2014-05-22,548.580017,549.150024,546.239990,546.750000,546.750000,314600
2014-05-23,549.099976,550.070007,548.630005,549.700012,549.700012,279300
2014-05-26,552.349976,552.599976,548.830017,548.830017,548.830017,308000
2014-05-27,550.659973,550.780029,543.150024,547.969971,547.969971,349100
2014-05-28,550.359985,550.369995,548.539978,549.960022,549.960022,375900
2014-05-29,551.059998,551.169983,548.909973,549.609985,549.609985,307100
2014-05-30,551.070007,551.070007,546.309998,546.530029,546.530029,339700
2014-06-02,546.809998,546.820007,535.070007,535.150024,535.150024,303700
2014-06-03,535.190002,535.429993,526.650024,531.280029,531.280029,271400
2014-06-05,531.450012,531.960022,522.059998,523.119995,523.119995,261000
2014-06-09,525.159973,526.669983,520.890015,524.030029,524.030029,231800
2014-06-10,525.270020,532.650024,525.270020,532.640015,532.640015,238600
2014-06-11,533.989990,534.320007,532.260010,533.299988,533.299988,235500
2014-06-12,534.390015,536.640015,533.849976,536.140015,536.140015,244400
2014-06-13,536.590027,536.739990,533.979980,536.340027,536.340027,267500
2014-06-16,537.659973,537.710022,535.429993,536.020020,536.020020,247400
2014-06-17,537.320007,539.119995,537.130005,537.900024,537.900024,301000
2014-06-18,539.400024,539.679993,537.030029,537.049988,537.049988,289600
2014-06-19,539.140015,539.919983,535.469971,536.789978,536.789978,283500
2014-06-20,537.789978,538.400024,535.510010,536.690002,536.690002,247600
2014-06-23,537.900024,538.440002,529.960022,529.960022,529.960022,263800
2014-06-24,531.140015,531.559998,524.710022,529.489990,529.489990,276100
2014-06-25,529.799988,530.979980,527.229980,527.260010,527.260010,237200
2014-06-26,529.640015,531.570007,529.640015,530.039978,530.039978,226100
2014-06-27,531.359985,532.270020,529.750000,531.429993,531.429993,223500
2014-06-30,533.770020,537.070007,533.630005,537.059998,537.059998,217600
2014-07-01,538.440002,544.909973,537.750000,544.900024,544.900024,244200
2014-07-02,547.979980,549.179993,547.150024,549.030029,549.030029,269100
2014-07-03,549.210022,551.010010,548.929993,550.679993,550.679993,280000
2014-07-04,553.650024,553.750000,551.289978,552.900024,552.900024,348300
2014-07-07,554.559998,554.590027,550.969971,553.150024,553.150024,305100
2014-07-08,553.469971,555.260010,552.340027,554.900024,554.900024,321600
2014-07-09,554.020020,556.440002,552.979980,555.840027,555.840027,309600
2014-07-10,558.520020,559.659973,557.650024,559.320007,559.320007,288200
2014-07-11,559.359985,559.840027,556.570007,556.580017,556.580017,318700
2014-07-14,559.429993,561.549988,559.429993,561.500000,561.500000,328200
2014-07-15,564.679993,565.020020,559.150024,559.150024,559.150024,384700
2014-07-16,560.679993,560.739990,550.580017,555.270020,555.270020,339900
2014-07-17,557.619995,559.159973,557.570007,558.940002,558.940002,330000
2014-07-18,556.549988,560.840027,556.130005,560.260010,560.260010,318300
2014-07-21,563.760010,563.989990,561.419983,561.750000,561.750000,319000
2014-07-22,563.239990,564.960022,562.619995,564.929993,564.929993,332100
2014-07-23,567.349976,567.489990,563.130005,563.140015,563.140015,330000
2014-07-24,565.250000,565.299988,559.640015,559.669983,559.669983,376100
2014-07-25,560.789978,562.940002,560.650024,562.780029,562.780029,314000
2014-07-28,564.260010,564.299988,551.929993,552.979980,552.979980,329100
2014-07-29,553.750000,554.169983,540.219971,541.820007,541.820007,333900
2014-07-30,543.630005,544.020020,537.270020,541.809998,541.809998,312500
2014-07-31,541.989990,542.080017,528.150024,536.320007,536.320007,339900
2014-08-01,530.200012,541.359985,529.880005,541.090027,541.090027,270200
2014-08-04,543.799988,549.609985,543.450012,549.609985,549.609985,320900
2014-08-05,552.210022,552.440002,546.570007,547.750000,547.750000,374800
2014-08-06,548.419983,549.770020,547.000000,548.429993,548.429993,335200
2014-08-07,550.419983,551.960022,546.450012,547.109985,547.109985,335800
2014-08-08,547.969971,548.599976,540.380005,544.239990,544.239990,311700
2014-08-11,548.479980,549.739990,546.299988,546.299988,546.299988,302800
2014-08-12,548.539978,548.929993,544.539978,545.760010,545.760010,317500
2014-08-13,547.640015,551.739990,547.640015,551.729980,551.729980,304700
2014-08-14,554.119995,558.270020,553.960022,558.179993,558.179993,299400
2014-08-18,561.349976,561.570007,559.460022,561.099976,561.099976,299400
2014-08-19,564.159973,564.299988,559.030029,562.659973,562.659973,319100
2014-08-20,564.750000,565.559998,561.960022,561.960022,561.960022,327800
2014-08-21,564.599976,565.010010,562.520020,562.520020,562.520020,330000
2014-08-22,565.039978,566.690002,565.000000,566.349976,566.349976,368800
2014-08-25,568.539978,569.640015,563.049988,564.400024,564.400024,368800
2014-08-26,567.500000,568.340027,565.929993,568.239990,568.239990,349900
2014-08-27,570.330017,570.739990,565.270020,567.229980,567.229980,358400
2014-08-28,569.530029,570.450012,569.130005,570.239990,570.239990,342100
2014-08-29,570.520020,571.440002,568.460022,570.200012,570.200012,403400
2014-09-01,572.799988,572.849976,566.940002,566.950012,566.950012,395700
2014-09-02,567.479980,568.900024,565.640015,568.739990,568.739990,341600
2014-09-03,570.130005,572.409973,569.590027,571.400024,571.400024,398000
2014-09-04,573.500000,573.809998,568.330017,568.900024,568.900024,381400
2014-09-05,569.989990,572.609985,568.500000,572.369995,572.369995,350100
2014-09-11,574.890015,575.650024,573.640015,573.700012,573.700012,339900
2014-09-12,575.460022,575.820007,567.710022,570.650024,570.650024,331300
2014-09-15,571.640015,571.640015,565.760010,565.770020,565.770020,335400
2014-09-16,567.059998,572.380005,567.059998,572.359985,572.359985,322800
2014-09-17,574.989990,575.559998,573.099976,574.979980,574.979980,356800
2014-09-18,577.650024,578.400024,576.969971,576.969971,576.969971,391500
2014-09-19,580.099976,581.409973,578.669983,581.380005,581.380005,373900
2014-09-22,583.440002,583.450012,577.349976,577.349976,577.349976,385300
2014-09-23,577.669983,578.750000,571.609985,575.559998,575.559998,370400
2014-09-24,576.609985,580.510010,574.989990,580.419983,580.419983,370000
2014-09-25,583.580017,583.659973,577.440002,577.479980,577.479980,433500
2014-09-26,573.909973,577.760010,573.109985,577.659973,577.659973,397800
2014-09-29,580.299988,580.429993,566.609985,569.270020,569.270020,409400
2014-09-30,571.630005,573.539978,567.299988,573.219971,573.219971,387200
2014-10-01,575.020020,575.349976,564.320007,566.989990,566.989990,388400
2014-10-02,564.020020,570.010010,562.099976,569.840027,569.840027,332300
2014-10-06,573.820007,573.929993,566.270020,566.270020,566.270020,357700
2014-10-07,567.700012,568.330017,561.330017,562.820007,562.820007,334800
2014-10-08,560.400024,567.190002,560.400024,566.739990,566.739990,305600
2014-10-10,565.070007,565.260010,553.869995,555.950012,555.950012,357200
2014-10-13,551.469971,551.469971,531.460022,534.309998,534.309998,432200
2014-10-14,531.940002,544.530029,531.940002,544.049988,544.049988,373000
2014-10-15,546.950012,549.599976,542.489990,545.510010,545.510010,395000
2014-10-16,542.080017,546.950012,534.539978,545.489990,545.489990,382100
2014-10-17,549.700012,553.570007,543.640015,547.700012,547.700012,395400
2014-10-20,553.630005,556.659973,551.559998,556.010010,556.010010,373900
2014-10-21,558.640015,559.270020,555.159973,557.539978,557.539978,417500
2014-10-22,563.809998,564.760010,561.059998,564.520020,564.520020,384800
2014-10-23,565.690002,568.630005,561.299988,564.309998,564.309998,375700
2014-10-24,568.330017,568.330017,560.489990,560.659973,560.659973,387000
2014-10-27,562.929993,563.260010,558.289978,559.919983,559.919983,356400
2014-10-28,561.909973,562.710022,560.690002,562.289978,562.289978,363000
2014-10-29,566.030029,566.179993,560.929993,561.030029,561.030029,392300
2014-10-30,561.969971,562.359985,553.640015,557.859985,557.859985,394600
2014-10-31,559.849976,559.849976,557.000000,558.700012,558.700012,340900
2014-11-03,559.710022,559.900024,552.340027,552.469971,552.469971,369100
2014-11-04,554.630005,556.020020,540.359985,542.159973,542.159973,410400
2014-11-05,541.719971,545.299988,540.090027,540.270020,540.270020,357500
2014-11-06,541.570007,542.700012,530.419983,531.809998,531.809998,347400
2014-11-07,532.869995,539.909973,532.239990,539.900024,539.900024,341500
2014-11-10,542.520020,543.159973,538.770020,539.219971,539.219971,360100
2014-11-11,541.619995,545.140015,541.229980,545.130005,545.130005,368600
2014-11-12,547.979980,547.979980,546.159973,546.460022,546.460022,393800
2014-11-13,547.950012,548.549988,547.070007,547.700012,547.700012,362100
2014-11-14,549.000000,549.000000,541.869995,541.929993,541.929993,381100
2014-11-17,543.280029,543.349976,531.159973,531.179993,531.179993,343500
2014-11-18,532.419983,536.219971,532.419983,536.200012,536.200012,344700
2014-11-19,539.650024,541.190002,538.619995,540.840027,540.840027,365200
2014-11-20,541.989990,542.809998,539.140015,539.929993,539.929993,375300
2014-11-21,542.320007,543.979980,540.950012,543.979980,543.979980,390500
2014-11-24,547.500000,547.729980,539.820007,541.929993,541.929993,354700
2014-11-25,543.469971,546.979980,543.359985,546.340027,546.340027,397500
2014-11-26,547.849976,548.099976,546.580017,547.340027,547.340027,367300
2014-11-27,548.460022,549.320007,545.460022,545.969971,545.969971,338400
2014-11-28,547.289978,548.010010,544.510010,545.080017,545.080017,354900
2014-12-01,545.080017,545.229980,539.130005,539.450012,539.450012,368400
2014-12-02,538.989990,541.549988,537.530029,541.530029,541.530029,359800
2014-12-03,543.239990,546.000000,542.640015,545.020020,545.020020,428000
2014-12-04,548.179993,549.460022,547.200012,548.159973,548.159973,394100
2014-12-05,549.919983,550.919983,549.270020,550.849976,550.849976,480200
2014-12-08,553.109985,553.109985,551.190002,551.400024,551.400024,432800
2014-12-09,551.729980,552.380005,546.570007,546.570007,546.570007,513200
2014-12-10,547.789978,548.210022,540.419983,541.960022,541.960022,452700
2014-12-11,540.299988,542.599976,536.320007,537.210022,537.210022,477000
2014-12-12,539.690002,540.130005,530.830017,533.669983,533.669983,596600
2014-12-15,530.580017,538.919983,530.099976,538.090027,538.090027,424200
2014-12-16,538.099976,539.390015,533.239990,534.150024,534.150024,460200
2014-12-17,536.830017,537.169983,532.679993,533.059998,533.059998,456100
2014-12-18,536.400024,536.630005,520.929993,527.520020,527.520020,515800
2014-12-19,532.049988,535.989990,530.960022,535.510010,535.510010,390500
2014-12-22,537.890015,538.780029,535.119995,536.780029,536.780029,429700
2014-12-23,538.950012,539.130005,534.549988,534.650024,534.650024,417400
2014-12-24,536.349976,538.020020,535.780029,536.890015,536.890015,463600
2014-12-26,538.770020,539.239990,535.169983,535.169983,535.169983,506900
2014-12-29,537.130005,540.030029,536.989990,539.219971,539.219971,384900
2014-12-30,540.580017,543.080017,540.280029,542.969971,542.969971,388700
2015-01-02,546.010010,553.780029,546.010010,553.729980,553.729980,364100
2015-01-05,556.450012,561.250000,554.070007,561.250000,561.250000,427500
2015-01-06,557.309998,562.099976,556.390015,558.900024,558.900024,487600
2015-01-07,559.909973,561.950012,557.559998,561.320007,561.320007,494500
2015-01-08,565.190002,567.210022,563.630005,566.429993,566.429993,468800
2015-01-09,570.789978,573.359985,569.619995,572.989990,572.989990,438600
2015-01-12,574.429993,575.570007,572.270020,574.760010,574.760010,453300
2015-01-13,576.049988,577.849976,570.299988,571.000000,571.000000,553200
2015-01-14,573.299988,574.700012,571.659973,574.169983,574.169983,433200
2015-01-15,575.250000,581.390015,575.059998,581.390015,581.390015,447900
2015-01-16,582.309998,582.489990,575.700012,577.409973,577.409973,429700
2015-01-19,583.590027,583.590027,577.940002,577.940002,577.940002,441100
2015-01-20,580.140015,582.280029,576.200012,582.270020,582.270020,486200
2015-01-21,584.340027,586.039978,583.640015,584.340027,584.340027,538200
2015-01-22,587.169983,587.419983,572.679993,578.419983,578.419983,647400
2015-01-23,582.770020,589.309998,580.780029,589.309998,589.309998,506700
2015-01-26,591.200012,591.820007,589.000000,590.340027,590.340027,534700
2015-01-27,593.190002,593.229980,587.700012,587.840027,587.840027,531000
2015-01-28,587.770020,594.400024,587.000000,594.390015,594.390015,470200
2015-01-29,594.739990,595.419983,592.659973,593.119995,593.119995,467500
2015-01-30,596.940002,597.280029,588.969971,591.580017,591.580017,452100
2015-02-02,591.750000,591.750000,586.869995,590.270020,590.270020,422500
2015-02-03,592.349976,593.559998,587.340027,593.309998,593.309998,501500
2015-02-04,596.530029,598.530029,595.900024,598.229980,598.229980,505400
2015-02-05,600.869995,600.880005,598.140015,600.809998,600.809998,554200
2015-02-06,605.859985,606.130005,603.929993,604.130005,604.130005,515700
2015-02-09,605.880005,605.880005,592.690002,593.750000,593.750000,519800
2015-02-10,593.909973,595.140015,585.349976,592.950012,592.950012,553800
2015-02-11,595.969971,602.250000,595.969971,601.409973,601.409973,499700
2015-02-12,604.690002,604.690002,600.020020,602.239990,602.239990,516800
2015-02-13,604.760010,608.450012,603.940002,608.070007,608.070007,507000
2015-02-16,610.590027,613.719971,609.289978,610.159973,610.159973,451900
2015-02-17,611.919983,611.919983,606.460022,609.099976,609.099976,440200
2015-02-23,613.369995,616.349976,611.979980,615.520020,615.520020,426300
2015-02-24,616.659973,621.729980,616.270020,621.309998,621.309998,472900
2015-02-25,625.119995,625.260010,616.570007,616.570007,616.570007,479900
2015-02-26,618.059998,618.369995,615.020020,617.080017,617.080017,487100
2015-02-27,620.650024,625.200012,620.059998,624.559998,624.559998,503300
2015-03-02,627.609985,628.030029,621.750000,621.809998,621.809998,507100
2015-03-03,625.530029,626.239990,624.289978,625.640015,625.640015,502400
2015-03-04,627.270020,631.320007,627.090027,630.349976,630.349976,528500
2015-03-05,633.070007,633.580017,629.409973,631.429993,631.429993,485600
2015-03-06,634.520020,635.869995,632.500000,635.840027,635.840027,551600
2015-03-09,636.830017,636.830017,628.830017,629.260010,629.260010,503300
2015-03-10,632.539978,633.520020,617.890015,621.989990,621.989990,571100
2015-03-11,617.520020,623.239990,616.429993,619.609985,619.609985,470100
2015-03-12,622.549988,628.289978,621.469971,628.150024,628.150024,490400
2015-03-13,631.739990,634.969971,631.500000,634.250000,634.250000,530700
2015-03-16,636.469971,636.690002,633.859985,635.400024,635.400024,556600
2015-03-17,638.919983,639.000000,634.549988,636.049988,636.049988,524000
2015-03-18,638.409973,639.700012,628.940002,628.989990,628.989990,556600
2015-03-19,633.559998,633.640015,620.520020,631.809998,631.809998,559000
2015-03-20,633.690002,640.090027,632.570007,640.080017,640.080017,578700
2015-03-23,643.549988,644.010010,640.289978,640.289978,640.289978,530100
2015-03-24,640.500000,642.429993,638.460022,641.869995,641.869995,525800
2015-03-25,644.690002,651.059998,644.690002,651.049988,651.049988,534700
2015-03-26,647.169983,649.619995,640.559998,642.530029,642.530029,551800
2015-03-27,645.929993,646.429993,637.710022,640.119995,640.119995,592400
2015-03-30,643.400024,646.780029,641.469971,646.739990,646.739990,467300
2015-03-31,650.750000,650.750000,647.380005,650.489990,650.489990,524600
2015-04-01,650.270020,651.400024,645.630005,650.229980,650.229980,513300
2015-04-02,653.409973,654.849976,649.229980,650.570007,650.570007,629900
2015-04-03,653.460022,658.049988,652.590027,658.039978,658.039978,528700
2015-04-06,660.849976,662.590027,658.989990,662.150024,662.150024,523500
2015-04-07,667.619995,667.940002,664.640015,666.830017,666.830017,550000
2015-04-08,669.369995,669.369995,662.570007,668.030029,668.030029,560700
2015-04-09,671.599976,677.989990,670.830017,676.960022,676.960022,595100
2015-04-10,684.239990,685.659973,682.020020,682.020020,682.020020,602400
2015-04-13,688.169983,689.539978,682.719971,689.390015,689.390015,709300
2015-04-14,691.820007,694.900024,680.530029,684.969971,684.969971,829000
2015-04-15,689.659973,694.960022,688.690002,694.440002,694.440002,619800
2015-04-16,699.320007,699.320007,692.270020,698.309998,698.309998,698700
2015-04-17,703.450012,708.229980,700.179993,706.900024,706.900024,685600
2015-04-20,700.799988,707.520020,700.479980,706.960022,706.960022,667400
2015-04-21,712.890015,714.739990,709.880005,714.520020,714.520020,747100
2015-04-22,718.890015,720.559998,675.950012,703.340027,703.340027,1086800
2015-04-23,707.820007,708.059998,685.989990,692.479980,692.479980,705400
2015-04-24,695.119995,697.159973,681.039978,690.739990,690.739990,610900
2015-04-27,693.789978,699.549988,692.840027,699.390015,699.390015,516100
2015-04-28,701.359985,701.570007,694.299988,696.789978,696.789978,600300
2015-04-29,699.510010,699.659973,689.090027,695.690002,695.690002,558800
2015-04-30,696.309998,696.309998,685.150024,689.010010,689.010010,584900
2015-05-04,690.770020,690.840027,676.419983,677.900024,677.900024,440500
2015-05-06,672.950012,674.219971,661.820007,665.940002,665.940002,486100
2015-05-07,667.010010,673.119995,654.010010,673.080017,673.080017,473800
2015-05-08,675.830017,684.380005,674.640015,681.690002,681.690002,439100
2015-05-11,687.809998,692.320007,685.609985,692.289978,692.289978,433500
2015-05-12,694.799988,697.989990,685.890015,686.739990,686.739990,546400
2015-05-13,687.750000,693.299988,681.299988,692.229980,692.229980,522100
2015-05-14,695.109985,699.340027,693.429993,699.270020,699.270020,529700
2015-05-15,705.150024,708.080017,702.789978,705.400024,705.400024,517500
