date,symbol,open,close,low,high,volume
2009-10-08,KOSPI,1607.859985,1615.459961,1591.150024,1615.459961,377000
2009-10-09,KOSPI,1622.119995,1646.790039,1614.609985,1648.979980,440500
2009-10-12,KOSPI,1660.189941,1639.810059,1631.589966,1661.369995,413700
2009-10-13,KOSPI,1634.489990,1628.930054,1614.459961,1642.780029,420300
2009-10-14,KOSPI,1642.099976,1649.089966,1637.780029,1653.219971,412100
2009-10-15,KOSPI,1661.689941,1658.989990,1653.329956,1672.079956,374200
2009-10-16,KOSPI,1656.069946,1640.359985,1638.489990,1667.489990,373000
2009-10-19,KOSPI,1633.339966,1649.069946,1614.849976,1649.689941,279900
2009-10-20,KOSPI,1663.949951,1659.150024,1649.270020,1665.650024,402300
2009-10-21,KOSPI,1649.810059,1653.859985,1645.560059,1664.520020,366300
2009-10-22,KOSPI,1638.010010,1630.329956,1623.959961,1650.030029,386900
2009-10-23,KOSPI,1643.619995,1640.170044,1633.109985,1647.270020,331300
2009-10-26,KOSPI,1634.329956,1657.109985,1633.920044,1663.030029,314200
2009-10-27,KOSPI,1646.760010,1649.530029,1637.150024,1651.630005,334700
2009-10-28,KOSPI,1648.800049,1609.709961,1604.010010,1652.459961,370000
2009-10-29,KOSPI,1584.520020,1585.849976,1564.410034,1587.189941,372500
2009-10-30,KOSPI,1605.119995,1580.689941,1580.689941,1605.119995,272700
2009-11-02,KOSPI,1543.239990,1559.089966,1543.239990,1570.150024,289900
2009-11-03,KOSPI,1562.099976,1549.920044,1549.099976,1565.010010,274500
2009-11-04,KOSPI,1556.020020,1579.930054,1550.729980,1579.930054,267400
2009-11-05,KOSPI,1568.670044,1552.239990,1551.939941,1571.800049,204400
2009-11-06,KOSPI,1577.640015,1572.459961,1565.479980,1577.640015,254300
2009-11-09,KOSPI,1577.920044,1576.790039,1573.359985,1592.099976,246200
2009-11-10,KOSPI,1595.329956,1582.300049,1580.030029,1600.410034,276900
2009-11-11,KOSPI,1590.439941,1594.819946,1574.780029,1594.819946,263300
2009-11-12,KOSPI,1598.550049,1572.729980,1572.719971,1603.010010,282800
2009-11-13,KOSPI,1581.599976,1571.989990,1561.930054,1587.069946,260000
2009-11-16,KOSPI,1577.630005,1592.469971,1566.829956,1592.479980,246300
2009-11-17,KOSPI,1599.790039,1585.979980,1585.969971,1602.670044,296000
2009-11-18,KOSPI,1595.880005,1603.969971,1594.859985,1612.630005,280000
2009-11-19,KOSPI,1608.939941,1620.540039,1608.579956,1625.349976,281500
2009-11-20,KOSPI,1613.280029,1620.599976,1612.319946,1624.900024,262300
2009-11-23,KOSPI,1623.800049,1619.050049,1611.729980,1630.410034,257000
2009-11-24,KOSPI,1626.930054,1606.420044,1601.140015,1627.109985,397900
2009-11-25,KOSPI,1608.829956,1611.880005,1599.079956,1614.900024,287000
2009-11-26,KOSPI,1606.729980,1599.520020,1599.510010,1621.209961,282600
2009-11-27,KOSPI,1574.560059,1524.500000,1519.400024,1581.439941,390000
2009-11-30,KOSPI,1547.650024,1555.599976,1547.650024,1566.510010,311500
2009-12-01,KOSPI,1550.349976,1569.719971,1541.089966,1569.719971,304900
2009-12-02,KOSPI,1582.619995,1591.630005,1579.989990,1597.119995,329400
2009-12-03,KOSPI,1597.310059,1615.000000,1594.500000,1615.000000,282300
2009-12-04,KOSPI,1609.069946,1624.760010,1608.390015,1629.800049,281900
2009-12-07,KOSPI,1633.300049,1632.650024,1625.439941,1635.719971,267000
2009-12-08,KOSPI,1630.780029,1627.780029,1622.310059,1638.219971,355500
2009-12-09,KOSPI,1615.650024,1634.170044,1609.810059,1634.170044,354600
2009-12-10,KOSPI,1635.579956,1652.729980,1612.709961,1652.729980,470000
2009-12-11,KOSPI,1650.569946,1656.900024,1641.540039,1664.050049,438800
2009-12-14,KOSPI,1662.739990,1664.770020,1644.750000,1664.849976,412000
2009-12-15,KOSPI,1659.770020,1665.849976,1657.849976,1667.729980,366100
2009-12-16,KOSPI,1666.160034,1664.239990,1652.099976,1670.099976,370500
2009-12-17,KOSPI,1663.650024,1647.839966,1647.660034,1664.650024,376800
2009-12-18,KOSPI,1639.250000,1647.040039,1632.089966,1651.020020,264000
2009-12-21,KOSPI,1646.319946,1644.229980,1637.229980,1650.890015,288600
2009-12-22,KOSPI,1656.180054,1655.540039,1647.209961,1658.099976,472100
2009-12-23,KOSPI,1661.439941,1661.349976,1654.869995,1661.680054,371800
2009-12-24,KOSPI,1663.660034,1682.339966,1662.310059,1687.079956,330900
2009-12-28,KOSPI,1695.189941,1685.589966,1679.560059,1695.329956,389500
2009-12-29,KOSPI,1674.959961,1672.479980,1662.069946,1683.050049,318000
2009-12-30,KOSPI,1670.189941,1682.770020,1661.109985,1682.770020,326500
2010-01-04,KOSPI,1681.709961,1696.140015,1681.709961,1696.140015,296500
2010-01-05,KOSPI,1701.619995,1690.619995,1686.449951,1702.390015,408900
2010-01-06,KOSPI,1697.880005,1705.319946,1696.099976,1706.890015,426000
2010-01-07,KOSPI,1702.920044,1683.449951,1683.449951,1707.900024,462400
2010-01-08,KOSPI,1694.060059,1695.260010,1668.839966,1695.260010,380000
2010-01-11,KOSPI,1700.790039,1694.119995,1694.119995,1705.729980,407700
2010-01-12,KOSPI,1695.829956,1698.640015,1683.290039,1701.160034,383800
2010-01-13,KOSPI,1683.510010,1671.410034,1671.109985,1687.579956,361900
2010-01-14,KOSPI,1680.680054,1685.770020,1677.459961,1692.780029,433800
2010-01-15,KOSPI,1694.650024,1701.800049,1686.119995,1704.430054,415900
2010-01-18,KOSPI,1696.140015,1711.780029,1688.890015,1716.619995,420800
2010-01-19,KOSPI,1719.410034,1710.219971,1706.729980,1723.219971,384400
2010-01-20,KOSPI,1723.010010,1714.380005,1708.579956,1723.010010,695700
2010-01-21,KOSPI,1700.530029,1722.010010,1695.180054,1722.010010,543500
2010-01-22,KOSPI,1696.209961,1684.349976,1665.599976,1706.089966,615100
2010-01-25,KOSPI,1662.770020,1670.199951,1660.579956,1681.829956,585000
2010-01-26,KOSPI,1670.469971,1637.339966,1626.979980,1671.660034,576900
2010-01-27,KOSPI,1641.880005,1625.479980,1620.550049,1643.640015,446500
2010-01-28,KOSPI,1632.579956,1642.430054,1619.260010,1649.459961,479600
2010-01-29,KOSPI,1621.000000,1602.430054,1595.390015,1626.569946,473900
2010-02-01,KOSPI,1603.869995,1606.439941,1590.800049,1611.989990,382200
2010-02-02,KOSPI,1618.599976,1595.810059,1591.239990,1618.599976,435000
2010-02-03,KOSPI,1614.160034,1615.020020,1602.550049,1618.859985,438200
2010-02-04,KOSPI,1615.479980,1616.420044,1607.869995,1619.369995,396800
2010-02-05,KOSPI,1567.589966,1567.119995,1560.989990,1575.160034,460800
2010-02-08,KOSPI,1565.239990,1552.790039,1548.780029,1566.300049,445700
2010-02-09,KOSPI,1550.800049,1570.489990,1549.109985,1571.959961,433900
2010-02-10,KOSPI,1578.829956,1570.119995,1565.790039,1581.560059,436100
2010-02-11,KOSPI,1574.949951,1597.810059,1574.770020,1600.410034,393800
2010-02-12,KOSPI,1595.949951,1593.660034,1577.890015,1598.410034,292300
2010-02-16,KOSPI,1589.969971,1601.050049,1586.869995,1608.859985,275300
2010-02-17,KOSPI,1619.040039,1627.430054,1618.270020,1628.310059,383600
2010-02-18,KOSPI,1630.890015,1621.189941,1618.810059,1631.709961,314000
2010-02-19,KOSPI,1611.089966,1593.900024,1592.920044,1623.250000,345800
2010-02-22,KOSPI,1617.160034,1627.099976,1617.160034,1630.510010,307200
2010-02-23,KOSPI,1626.750000,1628.900024,1616.040039,1630.449951,352000
2010-02-24,KOSPI,1616.550049,1612.829956,1606.239990,1618.459961,390700
2010-02-25,KOSPI,1620.250000,1587.510010,1582.219971,1621.839966,403200
2010-02-26,KOSPI,1593.729980,1594.579956,1580.699951,1596.550049,331800
2010-03-02,KOSPI,1612.430054,1615.119995,1608.969971,1620.150024,415100
2010-03-03,KOSPI,1615.250000,1622.439941,1611.349976,1622.630005,403500
2010-03-04,KOSPI,1625.349976,1618.199951,1612.469971,1631.099976,383000
2010-03-05,KOSPI,1624.800049,1634.569946,1624.739990,1634.569946,344100
2010-03-08,KOSPI,1653.540039,1660.040039,1649.670044,1660.280029,367800
2010-03-09,KOSPI,1657.939941,1660.829956,1653.979980,1661.260010,634700
2010-03-10,KOSPI,1662.000000,1662.239990,1653.689941,1662.880005,500100
2010-03-11,KOSPI,1670.819946,1656.619995,1656.479980,1672.479980,529000
2010-03-12,KOSPI,1666.589966,1662.739990,1653.030029,1666.859985,369500
2010-03-15,KOSPI,1663.859985,1649.500000,1643.510010,1667.439941,343800
2010-03-16,KOSPI,1654.520020,1648.010010,1642.859985,1655.270020,512600
2010-03-17,KOSPI,1663.300049,1682.859985,1659.640015,1682.859985,606000
2010-03-18,KOSPI,1679.209961,1675.170044,1675.099976,1687.699951,434500
2010-03-19,KOSPI,1682.520020,1686.109985,1677.619995,1687.680054,441800
2010-03-22,KOSPI,1678.510010,1672.670044,1664.880005,1680.939941,347600
2010-03-23,KOSPI,1685.069946,1681.819946,1677.910034,1689.459961,414300
2010-03-24,KOSPI,1693.560059,1681.010010,1678.069946,1695.030029,371500
2010-03-25,KOSPI,1680.420044,1688.390015,1677.050049,1688.390015,389700
2010-03-26,KOSPI,1683.959961,1697.719971,1680.910034,1699.939941,397600
2010-03-29,KOSPI,1681.989990,1691.989990,1681.439941,1699.810059,339600
2010-03-30,KOSPI,1705.510010,1700.189941,1693.829956,1705.569946,321000
2010-03-31,KOSPI,1702.579956,1692.849976,1689.920044,1704.810059,328300
2010-04-01,KOSPI,1695.300049,1719.170044,1695.300049,1719.739990,297000
2010-04-02,KOSPI,1723.290039,1723.489990,1715.560059,1725.390015,355100
2010-04-05,KOSPI,1728.270020,1724.989990,1711.160034,1731.000000,426900
2010-04-06,KOSPI,1732.979980,1726.089966,1719.140015,1732.979980,420900
2010-04-07,KOSPI,1725.310059,1726.599976,1722.189941,1729.229980,399700
2010-04-08,KOSPI,1722.130005,1733.780029,1719.510010,1733.780029,362600
2010-04-09,KOSPI,1735.000000,1724.469971,1710.109985,1737.449951,452500
2010-04-12,KOSPI,1730.369995,1710.300049,1707.920044,1733.300049,416600
2010-04-13,KOSPI,1714.959961,1710.589966,1699.579956,1716.089966,369600
2010-04-14,KOSPI,1720.420044,1735.329956,1720.420044,1735.329956,431600
2010-04-15,KOSPI,1745.520020,1743.910034,1729.589966,1747.380005,464900
2010-04-16,KOSPI,1742.239990,1734.489990,1723.280029,1743.650024,381100
2010-04-19,KOSPI,1708.390015,1705.300049,1700.689941,1720.030029,367600
2010-04-20,KOSPI,1715.829956,1718.030029,1710.180054,1721.359985,522300
2010-04-21,KOSPI,1730.369995,1747.579956,1729.770020,1748.189941,535000
2010-04-22,KOSPI,1737.290039,1739.520020,1727.609985,1740.040039,528100
2010-04-23,KOSPI,1747.920044,1737.030029,1732.880005,1748.459961,463200
2010-04-26,KOSPI,1745.979980,1752.199951,1745.800049,1757.760010,420600
2010-04-27,KOSPI,1748.839966,1749.550049,1742.270020,1756.150024,432400
2010-04-28,KOSPI,1716.170044,1733.910034,1714.530029,1733.910034,399800
2010-04-29,KOSPI,1738.770020,1728.420044,1720.670044,1738.770020,446700
2010-04-30,KOSPI,1742.319946,1741.560059,1739.810059,1749.689941,412100
2010-05-03,KOSPI,1735.680054,1721.209961,1709.810059,1740.150024,414100
2010-05-04,KOSPI,1730.569946,1718.750000,1714.170044,1734.469971,381000
2010-05-06,KOSPI,1679.790039,1684.709961,1674.109985,1689.160034,448600
2010-05-07,KOSPI,1632.449951,1647.500000,1625.829956,1658.300049,456400
2010-05-10,KOSPI,1661.609985,1677.630005,1654.410034,1679.579956,383500
2010-05-11,KOSPI,1692.400024,1670.239990,1661.709961,1692.400024,457100
2010-05-12,KOSPI,1678.790039,1663.030029,1657.670044,1680.160034,453200
2010-05-13,KOSPI,1683.760010,1694.579956,1682.910034,1700.000000,400400
2010-05-14,KOSPI,1685.750000,1695.630005,1677.439941,1699.589966,432900
2010-05-17,KOSPI,1668.569946,1651.510010,1644.709961,1673.010010,402500
2010-05-18,KOSPI,1662.310059,1643.239990,1629.349976,1663.150024,493300
2010-05-19,KOSPI,1621.319946,1630.079956,1601.540039,1630.310059,417500
2010-05-20,KOSPI,1624.170044,1600.180054,1591.930054,1640.469971,358200
2010-05-24,KOSPI,1589.829956,1604.930054,1585.619995,1612.910034,270800
2010-05-25,KOSPI,1585.170044,1560.829956,1532.680054,1585.599976,475200
2010-05-26,KOSPI,1575.290039,1582.119995,1549.650024,1582.119995,358200
2010-05-27,KOSPI,1565.589966,1607.500000,1565.400024,1611.589966,357600
2010-05-28,KOSPI,1630.140015,1622.780029,1606.760010,1630.180054,315900
2010-05-31,KOSPI,1625.079956,1641.250000,1621.089966,1641.250000,299400
2010-06-01,KOSPI,1634.550049,1630.400024,1623.400024,1643.079956,314100
2010-06-03,KOSPI,1643.739990,1661.839966,1641.770020,1663.670044,308800
2010-06-04,KOSPI,1660.989990,1664.130005,1658.520020,1670.939941,286100
2010-06-07,KOSPI,1628.060059,1637.969971,1618.569946,1638.880005,300900
2010-06-08,KOSPI,1635.010010,1651.479980,1630.430054,1656.369995,280300
2010-06-09,KOSPI,1653.119995,1647.219971,1638.380005,1655.609985,315100
2010-06-10,KOSPI,1651.920044,1651.699951,1643.709961,1662.319946,307900
2010-06-11,KOSPI,1674.609985,1675.339966,1662.750000,1681.699951,369400
2010-06-14,KOSPI,1683.290039,1690.599976,1681.949951,1698.209961,373900
2010-06-15,KOSPI,1687.849976,1690.030029,1684.520020,1696.739990,347800
2010-06-16,KOSPI,1707.979980,1705.329956,1694.920044,1710.569946,380000
2010-06-17,KOSPI,1707.290039,1707.920044,1701.280029,1711.479980,369800
2010-06-18,KOSPI,1710.400024,1711.949951,1701.920044,1712.349976,293700
2010-06-21,KOSPI,1728.369995,1739.680054,1723.770020,1741.479980,391900
2010-06-22,KOSPI,1727.959961,1731.479980,1723.959961,1734.420044,404700
2010-06-23,KOSPI,1722.520020,1725.819946,1721.410034,1731.780029,371800
2010-06-24,KOSPI,1724.849976,1739.869995,1721.719971,1739.869995,313800
2010-06-25,KOSPI,1721.530029,1729.839966,1719.079956,1733.699951,303700
2010-06-28,KOSPI,1734.530029,1732.030029,1726.250000,1735.270020,347000
2010-06-29,KOSPI,1735.310059,1707.760010,1703.469971,1739.969971,381300
2010-06-30,KOSPI,1678.540039,1698.290039,1675.469971,1699.550049,341700
2010-07-01,KOSPI,1687.000000,1686.239990,1664.540039,1693.900024,327700
2010-07-02,KOSPI,1688.949951,1671.819946,1667.380005,1693.750000,344900
2010-07-05,KOSPI,1675.430054,1675.369995,1664.219971,1680.390015,356600
2010-07-06,KOSPI,1664.869995,1684.939941,1650.300049,1684.939941,337500
2010-07-07,KOSPI,1685.770020,1675.650024,1668.609985,1685.770020,345700
2010-07-08,KOSPI,1699.170044,1698.640015,1692.930054,1702.650024,330700
2010-07-09,KOSPI,1708.719971,1723.010010,1697.609985,1723.140015,471800
2010-07-12,KOSPI,1731.729980,1734.050049,1724.599976,1734.050049,345900
2010-07-13,KOSPI,1737.920044,1735.079956,1732.849976,1750.479980,412100
2010-07-14,KOSPI,1754.430054,1758.010010,1754.119995,1764.810059,534500
2010-07-15,KOSPI,1754.709961,1751.290039,1748.979980,1759.189941,392900
2010-07-16,KOSPI,1751.199951,1738.449951,1736.660034,1754.280029,376500
2010-07-19,KOSPI,1719.140015,1731.949951,1717.969971,1737.900024,282100
2010-07-20,KOSPI,1727.380005,1736.770020,1724.599976,1740.819946,308000
2010-07-21,KOSPI,1752.689941,1748.780029,1740.109985,1755.660034,375900
2010-07-22,KOSPI,1744.699951,1735.530029,1732.489990,1752.579956,405200
2010-07-23,KOSPI,1756.380005,1758.060059,1745.040039,1760.619995,372800
2010-07-26,KOSPI,1760.099976,1769.069946,1758.989990,1774.050049,320600
2010-07-27,KOSPI,1775.469971,1768.310059,1765.420044,1778.719971,361500
2010-07-28,KOSPI,1773.689941,1773.469971,1764.540039,1775.819946,325700
2010-07-29,KOSPI,1770.439941,1770.880005,1767.959961,1776.959961,348600
2010-07-30,KOSPI,1768.239990,1759.329956,1754.579956,1774.739990,370900
2010-08-02,KOSPI,1771.380005,1782.270020,1767.599976,1784.099976,332900
2010-08-03,KOSPI,1796.000000,1790.599976,1784.569946,1796.280029,349300
2010-08-04,KOSPI,1795.229980,1789.260010,1774.479980,1795.229980,335400
2010-08-05,KOSPI,1796.630005,1783.859985,1773.489990,1797.420044,338100
2010-08-06,KOSPI,1782.469971,1783.829956,1769.459961,1785.979980,336300
2010-08-09,KOSPI,1779.380005,1790.170044,1776.719971,1790.209961,290700
2010-08-10,KOSPI,1792.119995,1781.130005,1779.569946,1794.550049,301100
2010-08-11,KOSPI,1775.339966,1758.189941,1754.180054,1776.989990,380400
2010-08-12,KOSPI,1731.339966,1721.750000,1721.750000,1742.800049,359800
2010-08-13,KOSPI,1731.150024,1746.239990,1725.239990,1747.109985,278600
2010-08-16,KOSPI,1735.359985,1743.310059,1716.859985,1746.020020,314500
2010-08-17,KOSPI,1737.359985,1755.030029,1734.510010,1757.219971,427000
2010-08-18,KOSPI,1763.839966,1761.989990,1753.680054,1765.010010,371500
2010-08-19,KOSPI,1763.599976,1779.640015,1762.979980,1781.069946,344900
2010-08-20,KOSPI,1769.020020,1775.540039,1765.579956,1776.349976,362000
2010-08-23,KOSPI,1780.589966,1767.709961,1766.770020,1788.709961,330300
2010-08-24,KOSPI,1757.099976,1760.530029,1749.109985,1771.760010,401700
2010-08-25,KOSPI,1745.770020,1734.790039,1734.790039,1753.569946,346300
2010-08-26,KOSPI,1744.079956,1729.760010,1729.760010,1744.400024,303000
2010-08-27,KOSPI,1724.000000,1729.560059,1719.199951,1732.839966,245600
2010-08-30,KOSPI,1749.020020,1760.130005,1746.209961,1760.349976,247400
2010-08-31,KOSPI,1746.849976,1742.750000,1736.229980,1752.069946,289500
2010-09-01,KOSPI,1751.959961,1764.689941,1748.300049,1767.209961,305300
2010-09-02,KOSPI,1783.219971,1775.729980,1767.670044,1783.849976,292800
2010-09-03,KOSPI,1780.800049,1780.020020,1774.949951,1786.040039,312000
2010-09-06,KOSPI,1791.760010,1792.420044,1784.489990,1794.069946,328100
2010-09-07,KOSPI,1792.069946,1787.739990,1786.369995,1796.500000,316900
2010-09-08,KOSPI,1780.479980,1779.219971,1770.780029,1785.479980,322500
2010-09-09,KOSPI,1786.829956,1784.359985,1775.069946,1790.469971,367900
2010-09-10,KOSPI,1792.750000,1802.579956,1791.949951,1808.180054,340700
2010-09-13,KOSPI,1812.030029,1818.859985,1807.589966,1819.119995,386800
2010-09-14,KOSPI,1824.780029,1815.250000,1810.780029,1827.030029,387000
2010-09-15,KOSPI,1817.300049,1823.880005,1813.089966,1827.000000,338900
2010-09-16,KOSPI,1822.349976,1811.849976,1811.849976,1824.609985,336300
2010-09-17,KOSPI,1823.640015,1827.349976,1812.050049,1828.540039,317400
2010-09-20,KOSPI,1821.520020,1832.630005,1818.599976,1833.780029,242700
2010-09-24,KOSPI,1830.219971,1846.599976,1825.800049,1846.599976,274200
2010-09-27,KOSPI,1856.420044,1860.829956,1851.969971,1862.030029,383600
2010-09-28,KOSPI,1859.040039,1855.969971,1852.520020,1862.719971,357100
2010-09-29,KOSPI,1865.270020,1866.449951,1864.430054,1873.790039,359900
2010-09-30,KOSPI,1870.209961,1872.810059,1861.180054,1872.810059,353500
2010-10-01,KOSPI,1872.390015,1876.729980,1868.900024,1884.000000,366200
2010-10-04,KOSPI,1884.489990,1879.290039,1875.930054,1889.500000,392500
2010-10-05,KOSPI,1874.099976,1878.939941,1868.890015,1885.000000,342700
2010-10-06,KOSPI,1897.069946,1903.949951,1894.020020,1905.729980,392100
2010-10-07,KOSPI,1901.199951,1900.849976,1893.140015,1906.020020,399000
2010-10-08,KOSPI,1900.859985,1897.069946,1887.979980,1900.859985,374100
2010-10-11,KOSPI,1908.550049,1889.910034,1885.079956,1909.010010,341200
2010-10-12,KOSPI,1892.270020,1868.040039,1857.930054,1893.130005,315500
2010-10-13,KOSPI,1878.579956,1876.150024,1866.410034,1881.199951,318800
2010-10-14,KOSPI,1886.680054,1899.760010,1884.449951,1899.760010,375100
2010-10-15,KOSPI,1898.849976,1902.290039,1893.760010,1903.250000,369300
2010-10-18,KOSPI,1904.569946,1875.420044,1875.420044,1904.790039,372200
2010-10-19,KOSPI,1878.979980,1857.319946,1857.319946,1885.229980,426800
2010-10-20,KOSPI,1844.410034,1870.439941,1837.079956,1875.760010,367900
2010-10-21,KOSPI,1878.510010,1874.689941,1858.380005,1879.079956,414900
2010-10-22,KOSPI,1882.079956,1897.310059,1880.250000,1897.310059,348400
2010-10-25,KOSPI,1902.510010,1915.709961,1899.079956,1918.869995,408200
2010-10-26,KOSPI,1913.250000,1919.410034,1909.270020,1919.560059,351900
2010-10-27,KOSPI,1919.479980,1909.540039,1902.180054,1924.609985,392900
2010-10-28,KOSPI,1909.380005,1907.869995,1901.800049,1914.890015,348400
2010-10-29,KOSPI,1913.609985,1882.949951,1875.310059,1913.949951,375800
2010-11-01,KOSPI,1889.569946,1914.739990,1880.250000,1914.739990,343300
2010-11-02,KOSPI,1912.280029,1918.040039,1907.180054,1920.290039,340800
2010-11-03,KOSPI,1931.130005,1935.969971,1930.109985,1943.229980,359000
2010-11-04,KOSPI,1941.560059,1942.500000,1936.040039,1945.579956,324800
2010-11-05,KOSPI,1962.339966,1938.959961,1938.569946,1966.989990,401400
2010-11-08,KOSPI,1946.760010,1942.410034,1930.290039,1948.439941,312700
2010-11-09,KOSPI,1943.560059,1947.459961,1935.380005,1947.660034,298800
2010-11-10,KOSPI,1945.729980,1967.849976,1945.280029,1967.849976,366000
2010-11-11,KOSPI,1966.500000,1914.729980,1914.729980,1976.459961,373200
2010-11-12,KOSPI,1951.349976,1913.119995,1899.489990,1958.219971,465500
2010-11-15,KOSPI,1918.689941,1913.810059,1900.250000,1925.430054,303800
2010-11-16,KOSPI,1912.109985,1899.130005,1890.000000,1916.069946,336300
2010-11-17,KOSPI,1877.229980,1897.109985,1875.339966,1908.170044,293300
2010-11-18,KOSPI,1908.380005,1927.859985,1904.369995,1929.239990,271400
2010-11-19,KOSPI,1936.739990,1940.959961,1927.810059,1940.959961,292700
2010-11-22,KOSPI,1947.010010,1944.339966,1939.510010,1954.780029,330600
2010-11-23,KOSPI,1938.910034,1928.939941,1919.150024,1943.479980,377800
2010-11-24,KOSPI,1883.920044,1925.979980,1882.520020,1928.449951,451500
2010-11-25,KOSPI,1934.969971,1927.680054,1916.160034,1935.589966,323400
2010-11-26,KOSPI,1932.780029,1901.800049,1893.939941,1936.719971,459200
2010-11-29,KOSPI,1904.949951,1895.540039,1880.579956,1912.530029,299800
2010-11-30,KOSPI,1889.890015,1904.630005,1889.859985,1917.569946,443700
2010-12-01,KOSPI,1907.699951,1929.319946,1904.709961,1929.319946,339200
2010-12-02,KOSPI,1943.709961,1950.260010,1940.229980,1950.260010,439000
2010-12-03,KOSPI,1960.609985,1957.260010,1948.510010,1960.609985,438600
2010-12-06,KOSPI,1961.229980,1953.640015,1946.349976,1961.469971,460300
2010-12-07,KOSPI,1955.630005,1962.520020,1952.560059,1964.640015,639200
2010-12-08,KOSPI,1960.300049,1955.719971,1953.969971,1970.910034,496400
2010-12-09,KOSPI,1963.880005,1988.959961,1961.680054,1988.959961,448300
2010-12-10,KOSPI,1984.109985,1986.140015,1979.729980,1991.959961,373900
2010-12-13,KOSPI,1993.420044,1996.589966,1983.930054,1997.359985,385600
2010-12-14,KOSPI,2000.599976,2009.050049,1996.819946,2009.050049,396600
2010-12-15,KOSPI,2009.199951,2017.479980,2004.060059,2017.479980,490300
2010-12-16,KOSPI,2009.859985,2009.239990,2002.329956,2019.489990,362500
2010-12-17,KOSPI,2018.280029,2026.300049,2010.750000,2027.550049,503500
2010-12-20,KOSPI,2008.140015,2020.280029,1996.439941,2021.699951,409200
2010-12-21,KOSPI,2035.109985,2037.089966,2032.660034,2043.810059,370500
2010-12-22,KOSPI,2039.349976,2038.109985,2035.250000,2045.390015,335400
2010-12-23,KOSPI,2042.410034,2037.530029,2028.780029,2043.619995,341100
2010-12-24,KOSPI,2040.640015,2029.599976,2027.959961,2042.890015,317400
2010-12-27,KOSPI,2024.560059,2022.189941,2018.750000,2034.619995,282900
2010-12-28,KOSPI,2028.410034,2033.319946,2026.569946,2041.829956,360200
2010-12-29,KOSPI,2028.569946,2043.489990,2027.520020,2043.489990,282600
2010-12-30,KOSPI,2047.819946,2051.000000,2041.660034,2052.969971,305900
2011-01-03,KOSPI,2063.689941,2070.080078,2054.830078,2070.090088,354100
2011-01-04,KOSPI,2074.560059,2085.139893,2069.120117,2085.139893,415900
2011-01-05,KOSPI,2083.100098,2082.550049,2076.919922,2087.139893,386100
2011-01-06,KOSPI,2094.350098,2077.610107,2066.100098,2096.649902,407800
2011-01-07,KOSPI,2073.679932,2086.199951,2068.659912,2086.199951,335600
2011-01-10,KOSPI,2082.290039,2080.810059,2069.300049,2088.639893,342600
2011-01-11,KOSPI,2079.850098,2088.320068,2059.669922,2088.320068,410900
2011-01-12,KOSPI,2091.699951,2094.949951,2085.989990,2098.000000,433300
2011-01-13,KOSPI,2097.040039,2089.479980,2083.800049,2109.340088,424200
2011-01-14,KOSPI,2089.699951,2108.169922,2076.439941,2108.169922,424700
2011-01-17,KOSPI,2112.370117,2099.850098,2099.840088,2118.860107,428400
2011-01-18,KOSPI,2095.850098,2096.479980,2093.320068,2111.399902,454900
2011-01-19,KOSPI,2106.530029,2115.689941,2084.080078,2119.239990,425500
2011-01-20,KOSPI,2111.409912,2106.659912,2102.610107,2114.199951,335500
2011-01-21,KOSPI,2103.739990,2069.919922,2066.820068,2104.389893,395400
2011-01-24,KOSPI,2067.320068,2082.159912,2064.000000,2082.969971,340200
2011-01-25,KOSPI,2092.270020,2086.669922,2083.800049,2105.330078,421000
2011-01-26,KOSPI,2093.590088,2110.459961,2092.409912,2112.330078,369400
2011-01-27,KOSPI,2115.040039,2115.010010,2108.530029,2121.060059,358900
2011-01-28,KOSPI,2115.689941,2107.870117,2095.360107,2119.489990,413000
2011-01-31,KOSPI,2080.600098,2069.729980,2069.729980,2089.719971,320900
2011-02-01,KOSPI,2079.919922,2072.030029,2071.729980,2086.560059,290800
2011-02-07,KOSPI,2102.760010,2081.739990,2081.729980,2107.830078,285900
2011-02-08,KOSPI,2090.469971,2069.699951,2066.709961,2092.429932,300300
2011-02-09,KOSPI,2077.120117,2045.579956,2037.300049,2077.120117,333200
2011-02-10,KOSPI,2041.069946,2008.500000,2008.500000,2043.069946,309800
2011-02-11,KOSPI,2010.290039,1977.189941,1975.469971,2021.420044,317300
2011-02-14,KOSPI,1999.089966,2014.589966,1986.939941,2015.839966,279500
2011-02-15,KOSPI,2018.400024,2010.520020,2003.579956,2029.989990,275000
2011-02-16,KOSPI,2007.079956,1989.109985,1989.109985,2021.689941,297600
2011-02-17,KOSPI,2002.000000,1977.219971,1959.709961,2006.589966,340300
2011-02-18,KOSPI,1989.239990,2013.140015,1981.750000,2015.780029,494000
2011-02-21,KOSPI,2014.150024,2005.300049,1991.699951,2014.979980,324200
2011-02-22,KOSPI,1978.339966,1969.920044,1958.770020,1982.699951,346100
2011-02-23,KOSPI,1962.699951,1961.630005,1951.750000,1977.989990,308600
2011-02-24,KOSPI,1957.630005,1949.880005,1945.410034,1970.660034,281600
2011-02-25,KOSPI,1956.020020,1963.430054,1941.150024,1965.479980,306900
2011-02-28,KOSPI,1954.400024,1939.300049,1935.930054,1958.589966,263900
2011-03-02,KOSPI,1922.380005,1928.239990,1921.339966,1940.780029,207700
